id,timestamp_utc,anon_user_id,phase,post_type,target_event_id,target_anon_user_id,emotion_gemma_4_31b,emotion_gpt_5,emotion_gpt_5_4,human_emotion_labels,human_emotion_modal,institution_type_gpt5mini,institution_type_final,manual_reporting_status,manual_first_person,manual_motive_codes,manual_motive_parent_categories
e_ded8b871613e4f10ac1e0dbcc650d1c3,2021-12-26T14:11Z,u_978d40dd27fc41f59c59fa059f2602bc,phase_2,post,,,anger,,,[],,personal,personal,,false,[],[]
e_c7bfe957c64e4053bdc1f1be37205058,2021-12-26T14:00Z,u_210e59d0d5e745aeaa6c4d129dc6ac0d,phase_2,reply,e_2528505fb13d417581cbe6a304fc9137,u_210e59d0d5e745aeaa6c4d129dc6ac0d,joy,,,[],,personal,personal,,,[],[]
e_e5dace2515654f9cbc71108ffb1827ba,2021-12-26T14:28Z,u_b6f59495858249c48640422f6a2661e2,phase_2,retweet,e_8a48b52afa7d461bb58ff91723c0c2aa,u_f4fa72074cb645db9f0351a5073ee3de,anger,,,[],,personal,personal,,,[],[]
e_685e59078ffc48989bf0f0bc4ecbada4,2021-12-26T14:25Z,u_210e59d0d5e745aeaa6c4d129dc6ac0d,phase_2,post,,,fear,fear,fear,"[""sadness"",""trust"",""fear"",""fear"",""fear"",""fear"",""fear""]",fear,personal,personal,,,[],[]
e_8d0c594cff8e453e8a7d7475b3e82047,2021-12-26T14:02Z,u_b8d841a671c540edbe1862a5d6165437,phase_2,retweet,e_c1d552fa8fb74278a0034bb2aa1356a6,u_dd0dd69cbe0344d8987db4c153cd790c,anger,,,[],,personal,personal,,,[],[]
e_fb0b57cc0a8f4eb4a88dbeb030f0f30b,2021-12-26T14:05Z,u_ae73ce6bf3624e2bbb0fcde87e5dd8f7,phase_2,retweet,e_4c504375cdd246bf8419a86cd49470fb,u_92a484c576134b109f06a3f070fb6188,neutral,,,[],,personal,personal,,,[],[]
e_4bf54ac4c2714d7babff2caa9a7ecead,2021-12-26T14:22Z,u_284024f2796a486c9310c29056ce650a,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_13bcc6a54c734e4399d64efbd61b6a25,2021-12-26T14:12Z,u_2a1fd2f6e06d463482f681d4d37786ca,phase_2,retweet,e_fd216b209a7e459f8cb20cb33bee1365,u_b153de6e18694fa783798ca2e159bc18,anger,,,[],,personal,personal,,,[],[]
e_67275935437943e3809fcf750db22264,2021-12-26T14:25Z,u_d31e3de9eea143ac83e4bb181ba74fb3,phase_2,retweet,e_10c1fe8dc15844388ddf915b20806e99,u_d528e0b6ae044144bf4eef51ca512cf1,sadness,,,[],,personal,personal,,,[],[]
e_955c666eda5b4a6da1cae5c03d22bdb2,2021-12-26T14:03Z,u_808c3ebcb40044a88a5ff2c370359731,phase_2,retweet,e_906aef1821474131aa4ed749f51b851c,u_e4e5c454254041ae97489056bcd03d40,disgust,,,[],,personal,personal,,,[],[]
e_89cebe53cd8d4dcca3c7619480a7c74e,2021-12-26T14:13Z,u_1d112047ad494ae6abf285bf0c471aab,phase_2,retweet,e_7c200b3648444ccf908b215856a097b4,u_1e6ef7b4adce4a17872c25fd27759726,neutral,,,[],,personal,personal,,,[],[]
e_43cb92914e2b4a539f1496e5b5cbdd93,2021-12-26T14:13Z,u_e56461f0323349318ec056d17431a533,phase_2,post,,,sadness,sadness,sadness,"[""sadness"",""sadness"",""sadness"",""sadness"",""fear"",""fear"",""neutral""]",sadness,personal,personal,not_reported,false,"[""x""]",[]
e_675cce802bcc4f9aaa5710cb56122521,2021-12-26T14:30Z,u_3acde5ce0ab7442ca816b89e14e1286d,phase_2,retweet,e_c4854ab5770c41bf93e1c5012d787d15,u_e73663a9dcde44c99ec6003860a0192d,trust,,,[],,personal,personal,,,[],[]
e_63cc42d8600444b0a3bbbf5932219b7b,2021-12-26T14:25Z,u_ae73ce6bf3624e2bbb0fcde87e5dd8f7,phase_2,retweet,e_8e9e8faff1ed45939ca6dcad32e99b7f,u_92a484c576134b109f06a3f070fb6188,neutral,,,[],,personal,personal,,,[],[]
e_17413fb170614beb92c1f0f96fdfbe0b,2021-12-26T14:13Z,u_bf1cd7c6bfb6412d936fbf5cf6827795,phase_2,retweet,e_87284a1015344e62bd9590b90bb2fc2f,u_1fe2550fd9ad455b9fb824bceb49cea9,sadness,,,[],,personal,personal,,,[],[]
e_1de2de9498c24995b311c19476ce6862,2021-12-26T14:13Z,u_6353bd5796994f3a89e53efd5538fa35,phase_2,post,,,anger,,,[],,personal,personal,,false,[],[]
e_b46debf4d9024fe5a8a35937cf5ea629,2021-12-26T14:09Z,u_20bb4c2ea23a48dbbd2d6e1becc61ab3,phase_2,retweet,e_5c51fe5ba0094b3b826baa5b8beca729,u_dee8e641e1fc4714bcdf495efeb629b4,fear,,,[],,personal,personal,,,[],[]
e_0bbe986f100d4c5798c641456343bd05,2021-12-26T14:11Z,u_b08ef2a6e89847b39e15eaaa27b3ef02,phase_2,retweet,e_cad9e2fc9d794c248659efeac490fc05,u_24db3f73b937447dac2b070e74b9b040,fear,,,[],,personal,personal,,,[],[]
e_3dc9b47209634fb28fd4f7c9a2ac048e,2021-12-26T14:23Z,u_20bb4c2ea23a48dbbd2d6e1becc61ab3,phase_2,retweet,e_4573c7df8516424fbc3e53e578e069d0,u_dee8e641e1fc4714bcdf495efeb629b4,disgust,,,[],,personal,personal,,,[],[]
e_4999e3b181a345feac638fa51d58cdcb,2021-12-26T14:22Z,u_037bf1b311814c9b9e88a9bf91fa6ba4,phase_2,retweet,e_b941bf42d7844c9dbdce9c4c50f870a6,u_65eed084f20a4a2c896c8f5e6e9466a2,anger,,,[],,personal,personal,,,[],[]
e_ba1702ba110e4add8e1b002774b2ac20,2021-12-26T14:08Z,u_20bb4c2ea23a48dbbd2d6e1becc61ab3,phase_2,retweet,e_80a15d9b06d043e391b379d2a2ff1296,u_dee8e641e1fc4714bcdf495efeb629b4,disgust,,,[],,personal,personal,,,[],[]
e_4c82162de3f048eba78b54e001d0e58d,2021-12-26T14:28Z,u_485884e7e12246d19a65e5702ca8486c,phase_2,retweet,e_4bfe887c5d20412cabb6e88c9aa5026c,u_168bb418e26243dfacb13f1d31f4ff6f,sadness,,,[],,personal,personal,,,[],[]
e_84e76803269e4e8889d9840f468a542f,2021-12-26T14:04Z,u_7724e963ccf34d19a86eda24b429fb3d,phase_2,retweet,e_1bba160417e64036913bcacb4271033c,u_e73663a9dcde44c99ec6003860a0192d,sadness,,,[],,personal,personal,,,[],[]
e_f8b459cdb9cc447280c547c318320961,2021-12-26T14:04Z,u_20bb4c2ea23a48dbbd2d6e1becc61ab3,phase_2,retweet,e_3ae4de6f513c40b59bfe961fbe5a1bc5,u_dee8e641e1fc4714bcdf495efeb629b4,anger,,,[],,personal,personal,,,[],[]
e_d61754ccd6374293a7f1efad41cfe189,2021-12-26T14:04Z,u_2adcf8106fcd41d2aed20c9e6acdab9b,phase_2,retweet,e_66d636fdabf64ccd974182649e4722bc,u_b2c94b28431549238aacb17e34be1f61,sadness,,,[],,personal,personal,,,[],[]
e_1b9c87bc3e12499db80cc9450d5a21a8,2021-12-26T14:22Z,u_2eb047d3ee9b4f799671b8cb33544437,phase_2,post,,,sadness,,,[],,personal,personal,not_reported,true,"[""3.1""]","[""3""]"
e_db9f2b219cdb4f9cb6d8ab50a3b6c0ab,2021-12-26T14:12Z,u_7724e963ccf34d19a86eda24b429fb3d,phase_2,retweet,e_c4854ab5770c41bf93e1c5012d787d15,u_e73663a9dcde44c99ec6003860a0192d,trust,,,[],,personal,personal,,,[],[]
e_a6dd674b1dad4e5686876d976f76745c,2021-12-26T14:25Z,u_4d8f95079d78493eb8abf4cf7ab0f761,phase_2,post,,,fear,,,[],,personal,personal,,false,[],[]
e_552056422220478d8c5b1fb91c80c1f7,2021-12-26T14:29Z,u_beb74483865c4bc2abcd510c564a4818,phase_2,retweet,e_02df033d60c3437dbdc50464bf028510,u_e11838bfac39496e9e7c2af0c0244cb3,sadness,,,[],,personal,personal,,,[],[]
e_3d487a65b8e54630a02cb50b47aa3b91,2021-12-26T13:59Z,u_5672fc1ae0844e769a03c121437964a8,phase_2,retweet,e_5a84a8af53504270a35a5538c7992fa6,u_32c210e5a45e413b9511c91166bc4bc5,anger,,,[],,personal,personal,,,[],[]
e_9e71b1b0c6b54023a067424aa04c891e,2021-12-26T14:10Z,u_82c2472e369943b58d6e94fe59e3c188,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_cc614bc34c2146a2b57cae9441bf7a0f,2021-12-26T14:11Z,u_693d722516e742b6977c837f99a27d9c,phase_2,retweet,e_d707a88799254c1f915a7e48998d91ef,u_934864795dc043d185563e34638b4b11,sadness,,,[],,personal,personal,,,[],[]
e_db17dcb031994589b7c8a29a7aae5f09,2021-12-26T14:19Z,u_5ff0385fa4fd400384bdf32e76f94331,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_78fd9c51ba7f47688086616bbc42edd1,2021-12-26T13:59Z,u_1efcb55cc3c24444aa88e7c791b696d7,phase_2,retweet,e_8471ee553d2c4ef6acb3c5eb4c6f849b,u_6e287df811c246e9b3cdf0162ff63093,fear,,,[],,personal,personal,,,[],[]
e_2bd1a72c48a54c56bdb404122ba8b22d,2021-12-26T14:25Z,u_9679d95a5ea44c65b4fea03df91c636d,phase_2,post,,,joy,,,[],,ngo,ngo,,false,[],[]
e_e640270c3515444eacefe837176a6e23,2021-12-26T14:12Z,u_a1107efedf4c4b4bbf84122da2aeb682,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_a03aded9e8f641d9b668dc3269b9f1be,2021-12-26T14:21Z,u_6fbb0ef685454097840bd7a1cd731426,phase_2,retweet,e_c4854ab5770c41bf93e1c5012d787d15,u_e73663a9dcde44c99ec6003860a0192d,trust,,,[],,personal,personal,,,[],[]
e_4ae1ad7f355141809fcf9bad7c94c3c2,2021-12-26T14:00Z,u_9d3ce6c39a5c4519a622ae1d199fc04d,phase_2,retweet,e_8a48b52afa7d461bb58ff91723c0c2aa,u_f4fa72074cb645db9f0351a5073ee3de,anger,,,[],,personal,personal,,,[],[]
e_9e1ecb533df14a9a97f25104d0be6678,2021-12-26T14:11Z,u_73c89e47ae8f4f45a3782baf86405dcb,phase_2,retweet,e_8a48b52afa7d461bb58ff91723c0c2aa,u_f4fa72074cb645db9f0351a5073ee3de,anger,,,[],,personal,personal,,,[],[]
e_1c4cb0b09059406cb83e0faabae1744f,2021-12-26T14:04Z,u_2b5337910e014c72be4b5395b678a34b,phase_2,retweet,e_027361d9fc40449b80f30d0a5dcd0ccb,u_517579618fcf409fa9cc91add44d8d48,fear,,,[],,personal,personal,,,[],[]
e_16a73530306c46a39ce32ba2f700678a,2021-12-26T14:16Z,u_2b5337910e014c72be4b5395b678a34b,phase_2,retweet,e_6666340be5cd42b2b0cd6d8472118027,u_517579618fcf409fa9cc91add44d8d48,sadness,,,[],,personal,personal,,,[],[]
e_a6e5ecfcb865439eb20c4bd839a3383d,2021-12-26T14:02Z,u_808c3ebcb40044a88a5ff2c370359731,phase_2,retweet,e_52e5b6f831ec49b7bc1d734d6ace854a,u_f30f27d8e05d47ee9e63bf8b9e4a08a7,sadness,,,[],,personal,personal,,,[],[]
e_8aa73b164e87487c85327d192b577ebc,2021-12-26T14:25Z,u_43ea8bbd1c8249bba7b58173576f4048,phase_2,post,,,sadness,,,[],,personal,personal,,false,[],[]
e_1f5cd2452b044253bd93a6c837fd6cee,2021-12-26T14:06Z,u_4b8d68f2bf0645409cc40188ac81ebb5,phase_2,retweet,e_54925392138f416ebde8a03a59bb2c54,u_eec58aeba8304d09a02e338787d0943f,sadness,,,[],,personal,personal,,,[],[]
e_b941bf42d7844c9dbdce9c4c50f870a6,2021-12-26T14:18Z,u_65eed084f20a4a2c896c8f5e6e9466a2,phase_2,post,,,anger,,,[],,personal,personal,,false,[],[]
e_3eb1ca4996aa4cb99d34605239a7ce89,2021-12-26T14:05Z,u_3f2d9bf7577147009921a136b0eac1e8,phase_2,retweet,e_ee442de7d13b4b01be37d1be7281dd11,u_11845d0dae0741a5a3b83b601cbc9fa1,anger,,,[],,personal,personal,,,[],[]
e_66d636fdabf64ccd974182649e4722bc,2021-12-26T14:10Z,u_b2c94b28431549238aacb17e34be1f61,phase_2,post,,,sadness,,,[],,personal,personal,not_reported,true,"[""5.1"",""5.4"",""11""]","[""5"",""11""]"
e_f434660135c04c52a1a7adf9ebe30bdd,2021-12-26T14:03Z,u_16549b4368174eac9c3be8e2a19e4511,phase_2,retweet,e_bcdc25feedb54c4f923109eaf8061e16,u_18d4c5b64a6f450ba7460fd29668e37c,anger,,,[],,personal,personal,,,[],[]
e_a596973ff64544f69c33677e07f13301,2021-12-26T14:03Z,u_5ed1c0115a8d40f781e36551aafba1e0,phase_2,retweet,e_eb1a73628cf84286b7f06426dc78bf77,u_6739e310e2104847999d484aaf0ae90d,joy,,,[],,personal,personal,,,[],[]
e_07609213af1e47abbab51bdff7901bdf,2021-12-26T13:58Z,u_decc59ae22e0404c856dadb7b8322fc2,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_c307a240be6546818d38d3ce28da1081,2021-12-26T14:28Z,u_20bb4c2ea23a48dbbd2d6e1becc61ab3,phase_2,retweet,e_75959edc07914a14b7880a8cddefe0bc,u_dee8e641e1fc4714bcdf495efeb629b4,sadness,,,[],,personal,personal,,,[],[]
e_9074b8a83479406fad2f7fa8974a9903,2021-12-26T14:13Z,u_3ba99c25eb674272851f5388d3cc59cc,phase_2,retweet,e_b5aff0d18dc04171ac0f50e274bf6405,u_0614a749f3d548c6ada85027a7d682f6,disgust,,,[],,personal,personal,,,[],[]
e_f8afe194efa34287a304deddf73815e4,2021-12-26T14:10Z,u_de935b1502154c198ece12f5747a659f,phase_2,retweet,e_1516f55ce61a48b7860f3d404809cc47,u_e512976764994316856a1bb51172d31f,anger,,,[],,personal,personal,,,[],[]
e_ab35da2f5a214f9b8acdd68302717355,2021-12-26T13:58Z,u_bff67d5a1a954d24a0578b06be603ca1,phase_2,post,,,fear,,,[],,personal,personal,not_reported,true,"[""0""]",[]
e_292d9829b0a34eb5ae2c21e6f4749115,2021-12-26T14:07Z,u_e97618d9e83744ffae26303d2a4717ea,phase_2,retweet,e_c64b140e10c94d17abf850f46e49e6db,u_e0784e9f6bec4ca9af21cbdd14356aa5,disgust,,,[],,personal,personal,,,[],[]
e_2ce90514eea04689901d34f47fc39447,2021-12-26T14:24Z,u_291d0dd845ad4f7196b1a951ab326e89,phase_2,retweet,e_c64b140e10c94d17abf850f46e49e6db,u_e0784e9f6bec4ca9af21cbdd14356aa5,disgust,,,[],,personal,personal,,,[],[]
e_26d0ca2195364bd6b1eb997c9ee3049e,2021-12-26T14:03Z,u_73c89e47ae8f4f45a3782baf86405dcb,phase_2,retweet,e_eccf5d2cda1346499185d041512ae936,u_0c22f7f3b2e8469796de7782866be8db,anticipation,,,[],,personal,personal,,,[],[]
e_258cd48e5c8a46848d2b6a4ba42888be,2021-12-26T14:27Z,u_80587b3ed9e94ec4b71d698977fffb10,phase_2,post,,,sadness,,,[],,personal,personal,,false,[],[]
e_9f4adc960d564d3c90a22af690e8d82f,2021-12-26T13:57Z,u_3aeaae5cde344f02ae53dae3d6df0b72,phase_2,post,,,sadness,,,[],,personal,personal,not_reported,true,"[""5.4"",""14"",""16""]","[""5"",""14"",""16""]"
e_e6d6f082f416474e83907b534388d335,2021-12-26T14:07Z,u_3f2d9bf7577147009921a136b0eac1e8,phase_2,retweet,e_8a48b52afa7d461bb58ff91723c0c2aa,u_f4fa72074cb645db9f0351a5073ee3de,anger,,,[],,personal,personal,,,[],[]
e_cc9e41c24fef4626829aa779919c9232,2021-12-26T14:22Z,u_f5385492b45d40858bcd66cc5f9367db,phase_2,post,,,joy,,,[],,personal,personal,,false,[],[]
e_6b58d0e3f426460686d556ce33e261e7,2021-12-26T14:25Z,u_693d722516e742b6977c837f99a27d9c,phase_2,retweet,e_d2767b74f0c94000bfa7291a66d413f1,u_07964107d4b94beabf946aaa44f51496,neutral,,,[],,personal,personal,,,[],[]
e_87fd6d124c1b43039cab6ddd76a17aed,2021-12-26T13:57Z,u_53e86c65ed984880b6336f82ff7b901a,phase_2,retweet,e_a45faa5f6f28455db645bdb47f4dd26f,u_0d37d22f933a4695965b3646db7eead2,disgust,,,[],,personal,personal,,,[],[]
e_cb97b75f7e6c48a08629022305564ad3,2021-12-26T14:16Z,u_083162f0dd164f438c2ce82d46c48494,phase_2,retweet,e_0ac622df22a7430bb2c31042cc7ca785,u_beb3798eddca4234accd139970ee823b,joy,,,[],,personal,personal,,,[],[]
e_5ee6478fa00e4af8a06e8312cf0dd13e,2021-12-26T14:27Z,u_64cbdcbcda154db58c338d22f4566195,phase_2,retweet,e_e7ff9eb43f7849208154963ec73189a7,u_b2f9a8889cbd40e0919a90fcdbf49b4e,trust,,,[],,personal,personal,,,[],[]
e_1bd671448bd14a7a879aaabbe3caea47,2021-12-26T14:10Z,u_e2a0641f1bc14f69827b3b365242f137,phase_2,reply,e_362f3d5e863041848b5ca70905abd24f,u_a15d63c1628f427995bf102ac1dd936c,anticipation,neutral,anticipation,"[""trust"",""anticipation"",""anticipation"",""anticipation"",""neutral"",""neutral"",""neutral""]",anticipation,personal,personal,,false,[],[]
e_2c75b95772d84496b44f2516cd56f209,2021-12-26T14:06Z,u_f90f1fff01a64258acb5f89c57504b3d,phase_2,retweet,e_8b611828012b497fb79a50b1c1de0b11,u_4e38bcee8dcb4e1087d479592d219f12,fear,,,[],,personal,personal,,,[],[]
e_68be48dca16447a29b8144bff7dee891,2021-12-26T14:05Z,u_4115a34cfcb7406f85a4be002b27078a,phase_2,retweet,e_e7ff9eb43f7849208154963ec73189a7,u_b2f9a8889cbd40e0919a90fcdbf49b4e,trust,,,[],,personal,personal,,,[],[]
e_c95690a95d444d5a9e91be0b70033666,2021-12-26T13:59Z,u_0aaf13fa20e143ddb546d3f772a25d80,phase_2,retweet,e_b4e83e43b3b94ac49854579393e93ae7,u_267d068f93244f7498f25f0d92fedcb2,anger,,,[],,personal,personal,,,[],[]
e_ad9f2c11d0f44da4969144b02c943a35,2021-12-26T14:03Z,u_60e105f147f24da99da323dfdc390980,phase_2,retweet,e_26d60ba38e384326a3c13fa4eb90d8cf,u_e38571aafb5a49ed8da7b9118ea1531d,joy,,,[],,unknown,personal,,,[],[]
e_cd22bb2016d242f9aa35340dc16ee428,2021-12-26T14:08Z,u_f90f1fff01a64258acb5f89c57504b3d,phase_2,retweet,e_bbf10c3f6dfe49b79a4eda489b3c9871,u_3f351f6c6fde4b45907923bd54c9254c,sadness,,,[],,personal,personal,,,[],[]
e_0a392c0c93204a638efe1c79ae92f882,2021-12-26T14:12Z,u_321787b060854457a07a5d18a150dea0,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_ed2cfd263db943cdabd5e1fb275ffa40,2021-12-26T14:21Z,u_12a49033fea64eea8417a6247b8ebbd8,phase_2,retweet,e_729d75d939394b5fa1db43e0c0e454a8,u_56d7d2307d90409899f7bf91d868b96e,anger,,,[],,personal,personal,,,[],[]
e_c810620bff804113a28d4046cb90b59b,2021-12-26T14:08Z,u_a8fe3de4b4a647e6913d193dce856353,phase_2,retweet,e_7073e50e7d354b01893725dac98f83b6,u_5c12fde18b684fb48d04e1663c6d6b4c,anger,,,[],,media,personal,,,[],[]
e_2784a3167b354483b71e29a1b019771e,2021-12-26T14:21Z,u_15964b01e3564796bd00f6c1ba6c3eb6,phase_2,retweet,e_8e9e8faff1ed45939ca6dcad32e99b7f,u_92a484c576134b109f06a3f070fb6188,neutral,,,[],,personal,personal,,,[],[]
e_bbcf43deded24024829cc9109f558a28,2021-12-26T14:04Z,u_64cbdcbcda154db58c338d22f4566195,phase_2,retweet,e_5a84a8af53504270a35a5538c7992fa6,u_32c210e5a45e413b9511c91166bc4bc5,anger,,,[],,personal,personal,,,[],[]
e_927f2797a0ff473587023843c18be01a,2021-12-26T13:59Z,u_bf1cd7c6bfb6412d936fbf5cf6827795,phase_2,retweet,e_75959edc07914a14b7880a8cddefe0bc,u_dee8e641e1fc4714bcdf495efeb629b4,sadness,,,[],,personal,personal,,,[],[]
e_b882d5a22b0f4906a32bfbf9e5b0d751,2021-12-26T14:22Z,u_2b5337910e014c72be4b5395b678a34b,phase_2,retweet,e_3fe53da5fd284ee7a25b6f7e4368a149,u_26c48db61bcd45039e83969b80da95b4,fear,,,[],,personal,personal,,,[],[]
e_54c7d5402ab3464d893d44e5e27bbc69,2021-12-26T14:02Z,u_52f52f06aac0491da0aa3ac380d05c70,phase_2,retweet,e_b4e83e43b3b94ac49854579393e93ae7,u_267d068f93244f7498f25f0d92fedcb2,anger,,,[],,personal,personal,,,[],[]
e_9013626450454d1c8f23be136b817642,2021-12-26T14:25Z,u_fe29a01814e04b049cb1a030b1360b58,phase_2,retweet,e_eb1a73628cf84286b7f06426dc78bf77,u_6739e310e2104847999d484aaf0ae90d,joy,,,[],,personal,personal,,,[],[]
e_5e4ba531f520407797a43587824ac6bb,2021-12-26T14:03Z,u_e9b9fb0fe4574dcdb3f92adb762559f5,phase_2,retweet,e_e66a7924b6954d53a13b7f6165e8014f,u_91d2b630e14042c3902fd502789e3d74,anger,,,[],,personal,personal,,,[],[]
e_10ac5efbdb8749e8b42c7cb3c7207cc0,2021-12-26T14:18Z,u_aa0299d52c21462a9d2fb97566679f4f,phase_2,retweet,e_729d75d939394b5fa1db43e0c0e454a8,u_56d7d2307d90409899f7bf91d868b96e,anger,,,[],,personal,personal,,,[],[]
e_cba6362e59ae441eba578dc78bb030eb,2021-12-26T14:17Z,u_0f3feac7cbfd458b9642a57c2ad9eb88,phase_2,post,,,anger,,,[],,personal,personal,,false,[],[]
e_8af72093d31a41fc961e42ef013998f8,2021-12-26T14:05Z,u_2b5337910e014c72be4b5395b678a34b,phase_2,retweet,e_2000ee1b130e4d6cbd656293299feab9,u_a2664ba7a7c0403f96380ed9b20e75e7,fear,,,[],,personal,personal,,,[],[]
e_78758a06cd1749c1ab3b861a5969cfd8,2021-12-26T14:17Z,u_a512a386f1494aafbc7156cd986023e2,phase_2,retweet,e_8e9e8faff1ed45939ca6dcad32e99b7f,u_92a484c576134b109f06a3f070fb6188,neutral,,,[],,personal,personal,,,[],[]
e_18005f313b0248b3b3fad6418c35f189,2021-12-26T14:18Z,u_7ebb5c810e5249b29e385af2d39cf923,phase_2,retweet,e_54ff43af9ce549379d4146d730679531,u_517579618fcf409fa9cc91add44d8d48,disgust,,,[],,personal,personal,,,[],[]
e_41d41b6dc2a743da8ad0fe146a5ff7e2,2021-12-26T14:11Z,u_f8a495fd69f84b8d874cf9147a218af9,phase_2,post,,,anger,,,[],,personal,personal,,false,[],[]
e_57a3be325b044ad2a2cbe024f1683811,2021-12-26T14:14Z,u_d0afb37ed0e341de851bc2636e724530,phase_2,retweet,e_b5aff0d18dc04171ac0f50e274bf6405,u_0614a749f3d548c6ada85027a7d682f6,disgust,,,[],,personal,personal,,,[],[]
e_1d9de5bc79cd44968d2d70390f045e83,2021-12-26T13:59Z,u_2d2ed44c8bd541a79fbc7d68ed7b92cf,phase_2,retweet,e_98a9bd319a424b59ab28276c9a6a8a46,u_582a43baae7f4e4bba7027b7f2f1140e,sadness,,,[],,personal,personal,,,[],[]
e_ea59c4cc38774e3ba2729e3515f9a364,2021-12-26T14:01Z,u_4b98638058464c79b49334a49f30d896,phase_2,retweet,e_02df033d60c3437dbdc50464bf028510,u_e11838bfac39496e9e7c2af0c0244cb3,sadness,,,[],,personal,personal,,,[],[]
e_d9ef38db857e4f9a953c9ac174eb4025,2021-12-26T14:02Z,u_2580a973c5c14270aabff96c23627c3f,phase_2,post,,,sadness,,,[],,personal,personal,,false,[],[]
e_dbb04b17f663468693aadcda14655a08,2021-12-26T14:13Z,u_d07d00f7fd30445681ce10e74a061772,phase_2,retweet,e_0c24ab211aac4ffca2a9c7c53ab8c030,u_daafdda538434e568a22ba367353feb2,neutral,,,[],,personal,personal,,,[],[]
e_042371c876764800a35f887694a0583a,2021-12-26T14:25Z,u_42bbb0d41f80400cb0fda4aa14e77b6e,phase_2,retweet,e_6b0a2c6563424e118a64419b6b43a625,u_be6494093d024182bf7675b377a17af2,anger,,,[],,personal,personal,,,[],[]
e_06746fc9af394a77836aff29315d9b46,2021-12-26T14:18Z,u_b1c7722cc3504fd99290eed987dff0fa,phase_2,retweet,e_c4854ab5770c41bf93e1c5012d787d15,u_e73663a9dcde44c99ec6003860a0192d,trust,,,[],,personal,personal,,,[],[]
e_d0fb37154b9b45acb9d9c7465628d386,2021-12-26T14:00Z,u_e35d00e9722b4580a1f4a2bcbe715559,phase_2,retweet,e_79c932498283457c9632ff52aa7e8642,u_b714db14e74140588f7ffdd00f8f5eeb,sadness,,,[],,personal,personal,,,[],[]
e_9031b40930954e30a01094e0f86ad08e,2021-12-26T13:56Z,u_c5fd32eed61c4251a8513435457dfd53,phase_2,retweet,e_c4854ab5770c41bf93e1c5012d787d15,u_e73663a9dcde44c99ec6003860a0192d,trust,,,[],,personal,personal,,,[],[]
e_8220f249f61a41bdbe9443d3ccf939d8,2021-12-26T14:13Z,u_2d2ed44c8bd541a79fbc7d68ed7b92cf,phase_2,retweet,e_dcbe3d0ea8174274894958214e78fac6,u_ca97f44a78a1487f95398a7938f24498,sadness,,,[],,personal,personal,,,[],[]
e_a5484360909549189a238aac97f17a68,2021-12-26T14:25Z,u_bf32fb0150f4466ba97761c1c914233d,phase_2,retweet,e_6155bca6e6cc42dfb0f3e2cff09d65e0,u_982d529457854815a1d5797094ab1dc3,sadness,,,[],,personal,personal,,,[],[]
e_f06e3829204e4bec92ed877e12f84cc0,2021-12-26T14:20Z,u_7ebb5c810e5249b29e385af2d39cf923,phase_2,retweet,e_b5aff0d18dc04171ac0f50e274bf6405,u_0614a749f3d548c6ada85027a7d682f6,disgust,,,[],,personal,personal,,,[],[]
e_577f8a6ee01c4817819f428b6a490e9e,2021-12-26T14:02Z,u_383a396473ce4896823158a749db169d,phase_2,retweet,e_c865e309e0a5458e9cd232326d9b546e,u_7d248fb11d6046c29a0874f2788c41c2,trust,,,[],,personal,personal,,,[],[]
e_f8ca6c2710074a9f926c592979726384,2021-12-26T13:59Z,u_2e90090cb9754a7b8f8f896af5bb5cff,phase_2,retweet,e_729d75d939394b5fa1db43e0c0e454a8,u_56d7d2307d90409899f7bf91d868b96e,anger,,,[],,personal,personal,,,[],[]
e_47156762d17f406dacabb18599dce5d5,2021-12-26T14:00Z,u_3de10e7dc957482c8579a313a38b6417,phase_2,retweet,e_6155bca6e6cc42dfb0f3e2cff09d65e0,u_982d529457854815a1d5797094ab1dc3,sadness,,,[],,personal,personal,,,[],[]
e_2beb29f9ab294bd0980fdba107d6347b,2021-12-26T14:24Z,u_d31e3de9eea143ac83e4bb181ba74fb3,phase_2,retweet,e_0c24ab211aac4ffca2a9c7c53ab8c030,u_daafdda538434e568a22ba367353feb2,neutral,,,[],,personal,personal,,,[],[]
e_64b1a499dc6345ed9b87a104f65d4005,2021-12-26T14:07Z,u_b4221e8846d74993b42957f9c4531dba,phase_2,retweet,e_1516f55ce61a48b7860f3d404809cc47,u_e512976764994316856a1bb51172d31f,anger,,,[],,personal,personal,,,[],[]
